죄종별,죄종별2,죄종별3,범죄발생지별,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년
총범죄,환경범죄,소계,삼척시,0,0,0,0,7,19,17,17,14,7,7,5
총범죄,환경범죄,소계,속초시,0,0,0,0,5,12,6,9,12,7,14,6
총범죄,환경범죄,소계,원주시,22,21,15,11,14,21,26,12,27,28,14,13
총범죄,환경범죄,소계,춘천시,14,14,18,5,8,11,14,7,24,13,9,7
총범죄,환경범죄,소계,태백시,0,0,0,0,1,1,0,2,3,1,2,0
총범죄,환경범죄,소계,제천시,13,9,16,13,13,7,11,12,6,0,0,0
총범죄,환경범죄,소계,청주시,6,4,7,18,28,8,2,7,10,2,2,8
총범죄,환경범죄,소계,충주시,2,7,13,4,9,5,7,19,6,9,4,8
총범죄,환경범죄,소계,계룡시,0,0,0,0,1,1,1,1,0,0,0,1
총범죄,환경범죄,소계,공주시,0,0,0,0,4,1,0,2,3,3,4,4
총범죄,환경범죄,소계,논산시,19,19,18,18,12,11,22,14,9,5,0,4
총범죄,환경범죄,소계,당진시,0,0,0,0,5,5,6,12,24,10,128,2
총범죄,환경범죄,소계,보령시,0,0,0,0,9,8,15,278,10,5,8,3
총범죄,환경범죄,소계,서산시,38,14,24,16,24,31,12,14,12,37,15,3
총범죄,환경범죄,소계,아산시,4,7,5,3,7,2,2,4,9,5,4,4
총범죄,환경범죄,소계,천안시,19,29,24,25,28,36,43,69,78,55,45,88
총범죄,환경범죄,소계,군산시,22,52,30,14,15,17,12,10,12,17,4,5
총범죄,환경범죄,소계,김제시,0,0,0,0,4,2,2,3,6,1,1,4
총범죄,환경범죄,소계,남원시,0,0,0,0,3,0,3,1,5,2,3,1
총범죄,환경범죄,소계,익산시,27,25,19,22,40,41,60,69,76,23,9,3
총범죄,환경범죄,소계,전주시,12,14,3,11,11,5,14,16,15,24,21,17
총범죄,환경범죄,소계,정읍시,4,7,9,6,7,6,8,10,4,3,1,4
총범죄,환경범죄,소계,광양시,0,0,0,0,6,8,7,7,17,11,6,11
총범죄,환경범죄,소계,나주시,0,0,0,0,2,5,2,13,16,8,13,2
총범죄,환경범죄,소계,목포시,25,20,18,11,12,24,261,23,21,14,18,20
총범죄,환경범죄,소계,순천시,4,8,15,9,5,3,6,8,2,4,6,5
총범죄,환경범죄,소계,여수시,37,72,457,25,38,1291,198,48,69,32,29,74
총범죄,환경범죄,소계,경산시,4,3,6,3,10,1,5,1,1,3,0,0
총범죄,환경범죄,소계,경주시,28,23,19,20,27,43,62,55,75,70,68,65
총범죄,환경범죄,소계,구미시,10,23,25,19,16,29,51,38,42,22,18,4
총범죄,환경범죄,소계,김천시,2,3,9,6,7,5,14,5,29,27,19,23
총범죄,환경범죄,소계,문경시,0,0,0,0,1,0,0,1,2,4,1,3
총범죄,환경범죄,소계,상주시,0,0,0,0,4,29,22,17,20,10,10,18
총범죄,환경범죄,소계,안동시,3,3,5,11,9,14,10,16,13,11,16,8
총범죄,환경범죄,소계,영주시,0,0,0,0,4,1,4,0,2,1,1,0
총범죄,환경범죄,소계,영천시,0,0,0,0,18,37,46,24,8,8,1,2
총범죄,환경범죄,소계,포항시,81,73,77,53,27,53,65,54,47,45,52,43
총범죄,환경범죄,소계,거제시,19,22,19,19,19,31,36,14,32,19,19,22
총범죄,환경범죄,소계,김해시,18,43,127,139,125,78,84,95,123,116,241,188
총범죄,환경범죄,소계,마산시,14,3,0,0,0,0,0,0,0,0,0,0
총범죄,환경범죄,소계,밀양시,0,0,0,0,19,24,46,30,34,34,52,36
총범죄,환경범죄,소계,사천시,0,0,0,0,18,15,38,18,15,26,25,46
총범죄,환경범죄,소계,양산시,6,4,7,6,7,8,10,6,18,13,14,7
총범죄,환경범죄,소계,진주시,11,8,25,13,20,46,16,15,26,26,35,31
총범죄,환경범죄,소계,창원시,13,34,39,77,77,69,76,161,86,69,98,71
총범죄,환경범죄,소계,통영시,0,0,0,0,21,23,21,30,22,24,36,33
총범죄,환경범죄,소계,서귀포시,0,0,0,0,24,15,28,15,22,5,9,11
총범죄,환경범죄,소계,제주시,44,39,151,39,22,13,20,17,24,11,11,21
총범죄,환경범죄,소계,기타도시,690,1148,799,653,30,23,14,15,18,41,31,49
총범죄,환경범죄,소계,도시이외,671,646,625,462,503,523,678,1485,757,707,736,574
총범죄,교통범죄,소계,서울,87467,79627,86560,76497,74958,74270,67430,61132,55273,50895,43206,32013
총범죄,교통범죄,소계,부산,32131,32758,31638,36035,35841,32944,28061,22894,20433,18201,16160,12176
총범죄,교통범죄,소계,대구,34209,36180,35431,38676,39725,31682,25380,22200,21012,19005,16619,12610
총범죄,교통범죄,소계,인천,28086,30491,30232,32322,31163,30972,24507,18173,17749,16771,14459,11926
총범죄,교통범죄,소계,광주,21878,24387,26251,24008,23412,22137,18734,13779,12747,12432,11121,7827
총범죄,교통범죄,소계,대전,12193,10284,11847,12544,13556,14524,14695,11967,11898,10583,8963,6389
총범죄,교통범죄,소계,울산,12355,12521,13949,14514,16600,14105,11264,9956,9708,8020,7570,5754
총범죄,교통범죄,소계,세종,0,0,0,0,1056,1234,1322,1398,1397,1337,1220,1031
총범죄,교통범죄,소계,고양시,8201,9312,11224,11978,11926,12280,9681,7349,6506,6159,5229,3967
총범죄,교통범죄,소계,과천시,0,0,0,0,720,934,672,607,511,359,265,386
